trader_id,strategy,instrument,pnl,is_win,holding_hours,position_size,risk_reward_ratio,timestamp,net_pnl
trader_000,swing_trading,TSLA,-72.1429230412623,False,89.61785882680469,19556.222206661372,2.0701697019686396,2025-08-06 22:58:28.258863,-72.07078011822105
trader_000,swing_trading,MSFT,-79.53196424809279,False,91.36441038614416,12931.581855766999,2.9596507496495943,2025-10-02 22:58:28.258872,-79.4524322838447
trader_000,swing_trading,MSFT,152.9945994713726,True,32.204685854870334,44254.645318535855,2.9581025385660378,2025-08-06 22:58:28.258878,152.8416048719012
trader_000,swing_trading,MSFT,-54.02539052025067,False,12.890291933424148,40012.54460171661,2.6241410137331416,2025-10-15 22:58:28.258883,-53.971365129730415
trader_000,swing_trading,GOOGL,139.13727579943205,True,42.37409304880895,28865.512842059426,2.408819347923886,2025-08-29 22:58:28.258888,138.9981385236326
trader_000,swing_trading,MSFT,194.30698234931492,True,55.35108737314685,47753.72394232449,2.4402061037656475,2025-08-01 22:58:28.258894,194.11267536696562
trader_000,swing_trading,TSLA,259.57534932328,True,17.85556591098617,38373.28562200779,2.0338560182576795,2025-08-07 22:58:28.258899,259.31577397395677
trader_000,swing_trading,MSFT,-53.00078974422914,False,95.64252551136097,32059.00657154295,2.763388751019879,2025-08-06 22:58:28.258905,-52.947788954484906
trader_000,swing_trading,AAPL,-94.39247886269021,False,35.03338924050114,11127.429431245313,2.233650686614173,2025-10-20 22:58:28.258911,-94.29808638382752
trader_000,swing_trading,MSFT,-92.65947848899229,False,54.08388080024182,22187.017831684192,2.9420755370360547,2025-10-08 22:58:28.258917,-92.5668190105033
trader_000,swing_trading,TSLA,52.12315740222805,True,75.00999185994505,23610.604938638717,1.5739786460373597,2025-09-25 22:58:28.258926,52.071034244825825
trader_000,swing_trading,AAPL,-41.41544620955088,False,81.16124738986161,21203.670503624773,2.2751752888916665,2025-09-15 22:58:28.258932,-41.37403076334133
trader_000,swing_trading,AAPL,77.44629051217606,True,45.73522213693528,8088.905000026956,2.7644958658102956,2025-10-13 22:58:28.258940,77.36884422166389
trader_000,swing_trading,MSFT,41.243284125525086,True,90.71138657993505,20827.852004339566,1.534938755686328,2025-08-19 22:58:28.258946,41.20204084139956
trader_000,swing_trading,GOOGL,-64.90313953812108,False,43.484332466203625,22251.74038153701,2.139389311687767,2025-08-24 22:58:28.258952,-64.83823639858296
trader_000,swing_trading,AAPL,-48.93153248912317,False,25.149200107868843,13333.406128157136,2.495746802523046,2025-08-01 22:58:28.258957,-48.88260095663405
trader_000,swing_trading,TSLA,-38.81669679461368,False,93.48388512593182,45842.02516848535,2.0179443887538486,2025-09-21 22:58:28.258962,-38.777880097819065
trader_000,swing_trading,TSLA,-118.14454124865406,False,12.146937534517544,20630.98407449596,1.7793647607122902,2025-09-19 22:58:28.258968,-118.02639670740541
trader_000,swing_trading,GOOGL,165.7418831546863,True,87.80387322677657,30307.019687367378,2.2895621729584903,2025-10-15 22:58:28.258973,165.5761412715316
trader_000,swing_trading,AAPL,256.1983279114412,True,97.97658308609994,35305.24716014165,2.482802909201344,2025-07-25 22:58:28.258979,255.94212958352975
trader_000,swing_trading,TSLA,-131.68406270970132,False,93.5354294788815,32811.387463751,2.573883630993117,2025-10-05 22:58:28.258985,-131.55237864699163
trader_000,swing_trading,MSFT,154.40021673325094,True,92.94357877260914,12551.928297626855,1.78814497403106,2025-09-30 22:58:28.258991,154.2458165165177
trader_000,swing_trading,TSLA,199.33503448441718,True,19.234825102788818,32194.983103779745,2.131298799940914,2025-08-24 22:58:28.258996,199.13569944993276
trader_000,swing_trading,TSLA,-70.99838223155473,False,29.722951570269526,13034.659765589557,1.9637910412597248,2025-08-11 22:58:28.259002,-70.92738384932318
trader_000,swing_trading,GOOGL,-83.13315264180733,False,44.797839329911184,23397.731599206585,1.626235397144393,2025-09-13 22:58:28.259008,-83.05001948916552
trader_000,swing_trading,GOOGL,165.43707391442246,True,59.20640028915943,5012.192508783963,1.576346409040176,2025-10-17 22:58:28.259014,165.27163684050802
trader_000,swing_trading,GOOGL,-120.31897198080979,False,8.612897280178185,48537.66630270956,2.637179241980217,2025-10-20 22:58:28.259019,-120.19865300882898
trader_000,swing_trading,GOOGL,116.69502487809767,True,44.82664099628988,41078.37068093528,2.490463703579981,2025-10-17 22:58:28.259025,116.57832985321957
trader_000,swing_trading,MSFT,203.15628240182716,True,18.237045255591426,48878.9301081426,2.832437653078556,2025-10-20 22:58:28.259031,202.95312611942532
trader_000,swing_trading,AAPL,112.2112675323284,True,46.139283574273044,41078.750600266365,1.6914793820903595,2025-10-12 22:58:28.259039,112.09905626479608
trader_000,swing_trading,GOOGL,55.60146135946059,True,98.75446764449595,40034.952608701984,2.685675311166081,2025-09-29 22:58:28.259045,55.545859898101135
trader_000,swing_trading,MSFT,74.54860927598821,True,49.50774700726184,3771.8887836370154,1.8293349686725282,2025-08-28 22:58:28.259050,74.47406066671222
trader_000,swing_trading,AAPL,71.27170514001718,True,31.982143743054365,41158.86089343551,2.201342268773392,2025-10-01 22:58:28.259058,71.20043343487716
trader_000,swing_trading,AAPL,241.72270607294448,True,62.41707523334844,8657.937333076541,2.9803537705630454,2025-09-22 22:58:28.259067,241.48098336687153
trader_000,swing_trading,TSLA,246.25199657543027,True,62.129217023678954,29448.44789719384,2.3944562428382534,2025-10-11 22:58:28.259072,246.00574457885483
trader_000,swing_trading,MSFT,164.16138462780543,True,44.69413956296649,37541.02411185278,2.9104300617423524,2025-09-24 22:58:28.259078,163.99722324317761
trader_000,swing_trading,MSFT,-54.19790145062282,False,28.760584221546882,4375.882986294011,2.6421321835649865,2025-08-30 22:58:28.259083,-54.1437035491722
trader_000,swing_trading,TSLA,250.80210744543388,True,47.565363218970965,41253.440860115945,2.366804163851314,2025-09-16 22:58:28.259088,250.55130533798845
trader_000,swing_trading,TSLA,247.56571166476064,True,56.17399130553022,29072.357461802894,2.3808524777445346,2025-09-04 22:58:28.259094,247.3181459530959
trader_000,swing_trading,MSFT,-86.47966159184205,False,75.32235319070664,22116.680222785057,1.8561180340615664,2025-08-15 22:58:28.259099,-86.39318193025021
trader_000,swing_trading,MSFT,200.54214658419846,True,2.973935978512152,29369.05040228921,1.7190506141406785,2025-08-22 22:58:28.259105,200.34160443761425
trader_000,swing_trading,AAPL,-144.35327359013203,False,20.17203793263384,20722.749222840604,2.8880247824457643,2025-08-08 22:58:28.259110,-144.2089203165419
trader_000,swing_trading,AAPL,-53.794515879780676,False,6.815900403904543,3176.19591002739,2.7602427480849285,2025-07-31 22:58:28.259115,-53.740721363900896
trader_000,swing_trading,AAPL,147.33082037618254,True,46.303910874812495,10991.026042521496,1.7248037674228491,2025-08-03 22:58:28.259120,147.18348955580637
trader_000,swing_trading,GOOGL,-69.27968502278122,False,27.748278069158804,29604.442138088452,2.3087020001690117,2025-08-06 22:58:28.259129,-69.21040533775844
trader_000,swing_trading,AAPL,224.22639091797845,True,98.75357739818811,12937.800608620273,1.5513463058255323,2025-08-28 22:58:28.259134,224.00216452706047
trader_000,swing_trading,MSFT,-37.29489771120119,False,23.23267245043178,34710.15311151365,2.9286000984077862,2025-07-30 22:58:28.259141,-37.25760281348999
trader_000,swing_trading,AAPL,88.17709744329206,True,56.86994405155261,20761.836835057133,2.5709337828510117,2025-09-05 22:58:28.259147,88.08892034584876
trader_000,swing_trading,MSFT,-60.89648865786708,False,95.71095863534238,27628.98125848998,1.7244072450605277,2025-10-09 22:58:28.259154,-60.835592169209214
trader_000,swing_trading,GOOGL,71.06893009217201,True,19.250416566703727,1195.6046639827975,2.7436187795439806,2025-10-01 22:58:28.259162,70.99786116207984
trader_000,swing_trading,AAPL,-33.50868891228997,False,45.3736017904626,46835.461767659595,2.998831643094694,2025-07-27 22:58:28.259168,-33.47518022337768
trader_000,swing_trading,GOOGL,-35.780852718735474,False,64.99145478398077,14056.880848116776,2.3867575083213595,2025-10-17 22:58:28.259174,-35.74507186601674
trader_000,swing_trading,TSLA,-68.61829898206295,False,81.6231928324378,18497.895637199734,1.8889569680982745,2025-10-11 22:58:28.259179,-68.5496806830809
trader_000,swing_trading,AAPL,-116.69756086800288,False,78.4352358085755,47289.9580504265,2.7360082372859553,2025-10-12 22:58:28.259184,-116.58086330713488
trader_000,swing_trading,AAPL,-105.66408423442645,False,5.459989624405729,45596.03848913943,1.6092774331003794,2025-08-10 22:58:28.259190,-105.55842015019203
trader_000,swing_trading,MSFT,-51.785629231672104,False,19.680777124700636,26017.51782091829,2.3157319816151203,2025-09-19 22:58:28.259195,-51.73384360244043
trader_000,swing_trading,GOOGL,167.6494222336812,True,35.95889535915915,48842.07225504211,2.0572058501848356,2025-09-24 22:58:28.259201,167.4817728114475
trader_000,swing_trading,AAPL,-96.85527202661777,False,85.68941939054808,19779.79792992961,2.296249903325611,2025-09-18 22:58:28.259206,-96.75841675459115
trader_000,swing_trading,AAPL,217.51078332287332,True,88.0015114462236,34686.66180107304,2.8394127177568005,2025-09-09 22:58:28.259212,217.29327253955046
trader_000,swing_trading,AAPL,46.29571708612868,True,28.386301168518845,1909.3432854870175,2.6154128223735955,2025-09-19 22:58:28.259217,46.24942136904255
trader_000,swing_trading,AAPL,235.82145517556185,True,98.82589252421919,44691.28284057398,2.204974611295612,2025-09-16 22:58:28.259222,235.58563372038628
trader_000,swing_trading,TSLA,-113.51758965152624,False,74.49663479904098,17722.27669392918,1.9820288548481626,2025-09-08 22:58:28.259228,-113.40407206187471
trader_000,swing_trading,GOOGL,-67.65955005768686,False,81.11239147802902,7525.594840460042,2.7113053185575553,2025-07-30 22:58:28.259233,-67.59189050762917
trader_000,swing_trading,TSLA,176.54178615462797,True,51.173112961052205,6652.777792684262,2.1719085085266983,2025-09-15 22:58:28.259239,176.36524436847336
trader_000,swing_trading,AAPL,34.51659604181027,True,22.610869543941483,11543.645534156252,2.5026877806667533,2025-09-21 22:58:28.259245,34.482079445768456
trader_000,swing_trading,TSLA,86.871515385929,True,67.48375135441037,35941.49909505419,2.028356868443959,2025-08-09 22:58:28.259254,86.78464387054308
trader_000,swing_trading,AAPL,-41.31375260486179,False,20.587794175196695,24865.806540630827,2.4041203265049798,2025-10-08 22:58:28.259259,-41.272438852256926
trader_000,swing_trading,TSLA,-128.66587873324607,False,42.21515275358402,41285.337021844294,2.4892469728406104,2025-08-31 22:58:28.259265,-128.53721285451283
trader_000,swing_trading,MSFT,-54.02080290163282,False,38.43893582821285,25266.140281350712,2.9354138215959082,2025-10-21 22:58:28.259273,-53.96678209873119
trader_000,swing_trading,AAPL,-147.29329758429859,False,97.90855854000975,46633.6099464021,1.944900789149381,2025-08-05 22:58:28.259279,-147.1460042867143
trader_000,swing_trading,GOOGL,96.67474945976905,True,1.0338251008744945,43680.363337952665,2.642912303222309,2025-10-14 22:58:28.259284,96.57807471030928
trader_000,swing_trading,AAPL,-43.121079235069004,False,39.993940916692296,7938.900068449193,2.946001490486809,2025-09-16 22:58:28.259290,-43.07795815583393
trader_000,swing_trading,GOOGL,143.37890384473442,True,47.81233823334847,21672.970823348467,2.4425170181035187,2025-08-11 22:58:28.259296,143.2355249408897
trader_000,swing_trading,GOOGL,-111.79465635173095,False,55.07752483437619,33826.98543671432,1.5085908957276943,2025-09-20 22:58:28.259302,-111.68286169537922
trader_000,swing_trading,TSLA,-86.05176601756332,False,69.98831919294958,38593.682403380175,2.3054457663545027,2025-09-30 22:58:28.259308,-85.96571425154576
trader_000,swing_trading,MSFT,196.47875900340415,True,45.32944838308672,33689.64192271404,2.410377427487648,2025-08-13 22:58:28.259314,196.28228024440074
trader_000,swing_trading,AAPL,-84.35972801584538,False,70.27332880239761,47286.187670378255,2.647117166487167,2025-10-01 22:58:28.259322,-84.27536828782954
trader_000,swing_trading,TSLA,172.82830483347595,True,24.293776754490896,39336.45613569332,2.0014075056788507,2025-09-20 22:58:28.259328,172.65547652864248
trader_000,swing_trading,TSLA,-93.80168291586344,False,46.800264201895565,1228.2870589113013,2.3869437366229618,2025-08-06 22:58:28.259335,-93.70788123294757
trader_000,swing_trading,MSFT,-116.33434729619808,False,99.0850475983573,47614.53357616083,1.973117341099308,2025-10-09 22:58:28.259340,-116.21801294890187
trader_000,swing_trading,AAPL,131.7997892672262,True,50.34250800571699,8498.710948483062,1.8110559528788301,2025-08-28 22:58:28.259346,131.66798947795897
trader_000,swing_trading,GOOGL,-112.70782507510131,False,17.936897682310835,29033.50257894617,2.0682510759301467,2025-10-15 22:58:28.259351,-112.5951172500262
trader_000,swing_trading,AAPL,-88.89779675537764,False,22.04404059151094,20657.055239308836,1.6629395263764333,2025-09-05 22:58:28.259357,-88.80889895862227
trader_000,swing_trading,TSLA,-69.25023173373414,False,69.26394855496468,20813.214292548808,2.3393312315505166,2025-08-07 22:58:28.259362,-69.1809815020004
trader_000,swing_trading,MSFT,-54.08061835084936,False,45.604335369818656,19371.498652470465,1.9854914354665678,2025-07-26 22:58:28.259369,-54.02653773249851
trader_000,swing_trading,AAPL,107.20990826364987,True,6.636232971756055,46959.847417632795,1.792146240955033,2025-09-24 22:58:28.259375,107.10269835538621
trader_000,swing_trading,GOOGL,123.05580330973713,True,60.880399604051455,28001.13229899175,2.0944778938864523,2025-08-16 22:58:28.259381,122.93274750642739
trader_000,swing_trading,GOOGL,104.84789049735055,True,35.32974030848459,38254.241460694604,2.9150259419105162,2025-10-12 22:58:28.259387,104.7430426068532
trader_000,swing_trading,AAPL,-138.43592343066575,False,82.35768222673698,22894.941672590234,2.170065302934695,2025-10-01 22:58:28.259395,-138.29748750723508
trader_000,swing_trading,AAPL,-74.11047324066342,False,11.017579437871547,48846.612505151585,2.489310244951082,2025-10-09 22:58:28.259401,-74.03636276742276
trader_000,swing_trading,MSFT,151.00249596780918,True,15.583216915206181,13952.4703761277,2.3962554727737544,2025-09-02 22:58:28.259406,150.85149347184137
trader_000,swing_trading,GOOGL,67.1963424541882,True,96.94104624096995,38077.61211766341,1.7642777236116203,2025-09-23 22:58:28.259413,67.12914611173402
trader_000,swing_trading,TSLA,178.90090145783324,True,95.10558622091484,46630.269325564266,2.191051652064293,2025-08-01 22:58:28.259419,178.7220005563754
trader_000,swing_trading,AAPL,240.19023929287977,True,76.957915514741,26457.249705932005,2.879816433951042,2025-08-20 22:58:28.259425,239.9500490535869
trader_000,swing_trading,TSLA,-139.2683397765919,False,64.82094278412166,6769.880220248023,2.7480164823717703,2025-09-24 22:58:28.259431,-139.1290714368153
trader_000,swing_trading,GOOGL,-64.01633314543022,False,87.49877424945763,1975.913024445926,2.756798009258481,2025-08-04 22:58:28.259437,-63.95231681228479
trader_000,swing_trading,TSLA,-45.81130534673254,False,61.96280274228767,11204.829529547225,2.1380100443481265,2025-08-18 22:58:28.259443,-45.76549404138581
trader_000,swing_trading,TSLA,-86.0810336651109,False,38.24380078360302,24539.633605973962,2.3605701792501566,2025-08-04 22:58:28.259451,-85.99495263144578
trader_000,swing_trading,MSFT,-127.16289358695398,False,75.52895460212149,42595.80185254903,2.090080125692133,2025-10-21 22:58:28.259457,-127.03573069336703
trader_000,swing_trading,MSFT,-112.7584475481267,False,43.64530227334691,8889.809824883807,1.975059605819764,2025-08-06 22:58:28.259463,-112.64568910057856
trader_000,swing_trading,AAPL,-67.6376819074959,False,42.012009896518435,36452.26817388403,2.3633696932300094,2025-09-05 22:58:28.259468,-67.5700442255884
trader_000,swing_trading,MSFT,80.34637512727035,True,69.88327353917632,30941.300897369798,2.2476356431258875,2025-08-21 22:58:28.259474,80.26602875214307
trader_000,swing_trading,GOOGL,83.66597951554938,True,98.07160914900264,40414.47502316624,1.500055696784789,2025-10-20 22:58:28.259479,83.58231353603384
trader_000,swing_trading,AAPL,208.24211573756224,True,20.384204938872646,47251.68993637927,2.647015191633277,2025-09-29 22:58:28.259484,208.03387362182468
trader_000,swing_trading,AAPL,164.89129572340786,True,72.32077764943162,29426.688895948162,2.416015112756277,2025-08-04 22:58:28.259495,164.72640442768446
trader_000,swing_trading,GOOGL,-38.95870484419737,False,55.67426404712622,35435.04055642029,2.392513163487113,2025-10-08 22:58:28.259500,-38.91974613935317
trader_000,swing_trading,GOOGL,27.947923202689573,True,61.087602887021994,47458.85035863792,2.72654369740783,2025-09-02 22:58:28.259506,27.919975279486884
trader_000,swing_trading,AAPL,117.78826117716649,True,10.035115899541328,7000.896687923236,2.544122674921118,2025-08-02 22:58:28.259514,117.67047291598932
trader_000,swing_trading,GOOGL,-108.3391040905995,False,52.70716896191612,31595.5253438961,2.9525567610253503,2025-10-19 22:58:28.259533,-108.2307649865089
trader_000,swing_trading,GOOGL,82.47070184771663,True,56.848757100968214,36504.35316867012,2.9192300792056116,2025-08-14 22:58:28.259540,82.38823114586891
trader_000,swing_trading,TSLA,45.41263638427082,True,66.28924534353428,2618.387108968547,1.7206480784782223,2025-10-21 22:58:28.259546,45.36722374788655
trader_000,swing_trading,AAPL,101.27841934602094,True,24.309517882496166,27298.029622702674,2.853832580197431,2025-10-07 22:58:28.259551,101.17714092667492
trader_000,swing_trading,MSFT,-110.22246166249707,False,17.07528974283813,44420.37505877634,2.0038978605192863,2025-09-21 22:58:28.259556,-110.11223920083457
trader_000,swing_trading,GOOGL,-106.7847287549548,False,24.025027766196953,1342.7482456722985,1.5061007557322124,2025-08-06 22:58:28.259562,-106.67794402619984
trader_000,swing_trading,TSLA,-82.53813526944616,False,41.24269216646811,5832.89890027333,1.9002000017142278,2025-08-30 22:58:28.259567,-82.45559713417671
trader_000,swing_trading,AAPL,246.32489680678296,True,6.33372549026131,49743.71514697088,2.9422519788742982,2025-10-04 22:58:28.259572,246.07857190997618
trader_000,swing_trading,TSLA,169.83130176929262,True,42.59680321014259,46372.57684883271,1.6280739081657971,2025-09-14 22:58:28.259577,169.66147046752332
trader_000,swing_trading,GOOGL,173.4234785930295,True,44.84319013917562,48422.65726933059,1.751211397378197,2025-08-31 22:58:28.259583,173.25005511443646
trader_000,swing_trading,TSLA,97.75983455572718,True,27.604897317270627,21647.0425192795,2.7623518452384044,2025-09-11 22:58:28.259589,97.66207472117145
trader_000,swing_trading,GOOGL,120.82573112671253,True,40.908651180063046,41670.78844768751,2.2952868846396184,2025-08-16 22:58:28.259595,120.70490539558581
trader_000,swing_trading,MSFT,248.61166807351344,True,79.90455225232809,42349.46862364375,2.465265737459725,2025-10-02 22:58:28.259600,248.36305640543992
trader_000,swing_trading,TSLA,29.573404107389763,True,1.113373377593802,7064.478433726251,2.735112436489745,2025-09-12 22:58:28.259606,29.543830703282374
trader_000,swing_trading,AAPL,247.66368473950536,True,87.03856733645327,36172.50730349898,1.6880453250054117,2025-08-01 22:58:28.259611,247.41602105476585
trader_000,swing_trading,GOOGL,-131.94297687206617,False,30.29931486434746,11887.813532905884,2.1338396062462652,2025-10-18 22:58:28.259617,-131.8110338951941
trader_000,swing_trading,AAPL,-110.2606832972472,False,1.4102649611006801,29214.645699221313,1.8066794889658082,2025-09-17 22:58:28.259623,-110.15042261394996
trader_000,swing_trading,GOOGL,-148.9773695638303,False,66.7052808284515,24574.372469334845,2.2560964036110285,2025-09-29 22:58:28.259628,-148.82839219426648
trader_000,swing_trading,AAPL,-64.8311191818954,False,42.744667474164835,25695.65687613179,2.3711797071491825,2025-10-15 22:58:28.259633,-64.76628806271351
trader_000,swing_trading,GOOGL,189.56244519021396,True,42.18683636664863,32310.22940713488,2.8886163716266537,2025-08-04 22:58:28.259643,189.37288274502376
trader_000,swing_trading,TSLA,103.35184871350891,True,77.0127024639482,18497.913735541177,1.9600722125822134,2025-08-03 22:58:28.259650,103.2484968647954
trader_000,swing_trading,AAPL,-67.17313658801103,False,62.57118762388963,42257.472985105414,2.3410309107621785,2025-09-14 22:58:28.259658,-67.10596345142302
trader_000,swing_trading,TSLA,228.43431798696847,True,53.42032542882448,2079.259551273499,2.4897472396336826,2025-08-27 22:58:28.259664,228.2058836689815
trader_000,swing_trading,AAPL,-33.3964998691238,False,98.374782363949,43846.32531055403,1.5428951860422053,2025-08-20 22:58:28.259669,-33.363103369254674
trader_000,swing_trading,MSFT,69.6896068984427,True,47.20057975288053,31736.69857856827,2.297936868256375,2025-09-26 22:58:28.259675,69.61991729154427
trader_000,swing_trading,AAPL,192.71348281451725,True,13.357124558095938,17972.65332457366,2.852609721858074,2025-08-28 22:58:28.259681,192.52076933170272
trader_000,swing_trading,MSFT,-85.15069445916166,False,1.8738684181075675,12405.850305185322,1.8388571418312518,2025-08-05 22:58:28.259686,-85.0655437647025
trader_000,swing_trading,AAPL,64.25765085686402,True,22.543458134751948,6461.060175338374,2.456786165081401,2025-09-04 22:58:28.259692,64.19339320600716
trader_000,swing_trading,MSFT,-139.65903950726369,False,14.757595879157112,34002.32633684945,2.540527826207209,2025-08-13 22:58:28.259697,-139.51938046775643
trader_000,swing_trading,MSFT,-96.8438772698747,False,3.5264002688888145,42142.53732541958,2.825761586915301,2025-08-31 22:58:28.259703,-96.74703339260482
